fight_url,winner
http://ufcstats.com/fight-details/67222a0d79c83086,Donald Cerrone
http://ufcstats.com/fight-details/e9ed827818e8cadf,Thales Leites
http://ufcstats.com/fight-details/9bec9d2d0dd1d7f7,Rick Story
http://ufcstats.com/fight-details/9cc0582c703637aa,Erik Perez
http://ufcstats.com/fight-details/a4d7e8241422ed41,Jason High
http://ufcstats.com/fight-details/55f4c3598797ce6f,Sergio Pettis
http://ufcstats.com/fight-details/d8b864e673f53ec2,Gian Villante
http://ufcstats.com/fight-details/1d34e2f80cb91188,Vitor Belfort
http://ufcstats.com/fight-details/2d57ce76f7922ed9,Cezar Ferreira
http://ufcstats.com/fight-details/c6c37a9e8990baba,Rafael Cavalcante
http://ufcstats.com/fight-details/8de959ac3c3eeb85,Brandon Thatch
http://ufcstats.com/fight-details/389c844a1a56177c,Ryan LaFlare
http://ufcstats.com/fight-details/2e042964c6498e7a,Jeremy Stephens
http://ufcstats.com/fight-details/0a70601cc9f2426f,Sam Sicilia
http://ufcstats.com/fight-details/e9bc416752cadd29,Omari Akhmedov
http://ufcstats.com/fight-details/ee4d086121100177,Thiago Tavares
http://ufcstats.com/fight-details/2dd0a47f43dfe8f6,Adriano Martins
http://ufcstats.com/fight-details/5cce3bc28ddb158f,Dustin Ortiz
http://ufcstats.com/fight-details/26e876df6d498657,Tim Kennedy
http://ufcstats.com/fight-details/4c257f69fb974088,Alexis Davis
http://ufcstats.com/fight-details/b35f2071e6dd4b12,Yoel Romero
http://ufcstats.com/fight-details/dbc3afd71525c83d,Rustam Khabilov
http://ufcstats.com/fight-details/0cd79ea89d5931d0,Michael Chiesa
http://ufcstats.com/fight-details/2bcb1b0b05e2c739,King Green
http://ufcstats.com/fight-details/dc3deae609874677,Francisco Rivera
http://ufcstats.com/fight-details/ce30634422a264f9,Dennis Bermudez
http://ufcstats.com/fight-details/add991cb839af4ed,Amanda Nunes
http://ufcstats.com/fight-details/ef97cccf28cf00a8,Lorenz Larkin
http://ufcstats.com/fight-details/ab18079c7c0040fb,
http://ufcstats.com/fight-details/6017ccf5fa09da34,Seth Baczynski
http://ufcstats.com/fight-details/20a83369ee44e1d4,Derek Brunson
http://ufcstats.com/fight-details/49d065270f57ad99,Lyoto Machida
http://ufcstats.com/fight-details/b25662d83e6d4c3b,
http://ufcstats.com/fight-details/c33671cab408184b,Jimi Manuwa
http://ufcstats.com/fight-details/a34dc365302238e8,Norman Parke
http://ufcstats.com/fight-details/2a50b91600e87994,Nicholas Musoke
http://ufcstats.com/fight-details/4c0718f12ca664bb,John Lineker
http://ufcstats.com/fight-details/22fdf7a08691db5d,Al Iaquinta
http://ufcstats.com/fight-details/6fbd9d599d638106,Luke Barnatt
http://ufcstats.com/fight-details/5364d1537fc7d5aa,Jessica Andrade
http://ufcstats.com/fight-details/0051d7fbb7893d27,Cole Miller
http://ufcstats.com/fight-details/ce9e10ad39976287,Jimy Hettes
http://ufcstats.com/fight-details/46c89e7e886cdc5b,Brad Scott
http://ufcstats.com/fight-details/0bdc4e7ce6687367,Cain Velasquez
http://ufcstats.com/fight-details/e7cb40d82d987b9e,Daniel Cormier
http://ufcstats.com/fight-details/340d5e6f22ff6ac4,Gilbert Melendez
http://ufcstats.com/fight-details/ed53922429a19c99,Gabriel Gonzaga
http://ufcstats.com/fight-details/eba86a4ea6128840,John Dodson
http://ufcstats.com/fight-details/fffa21388cdd78b7,Tim Boetsch
http://ufcstats.com/fight-details/2a5fd0e2728967a5,Hector Lombard
http://ufcstats.com/fight-details/c9eb00b7efdc7559,
http://ufcstats.com/fight-details/ed9d7d85a5ae06b1,KJ Noons
http://ufcstats.com/fight-details/2443d8aa86f0070d,Adlan Amagov
http://ufcstats.com/fight-details/58b7b23b46f4ccd6,Tony Ferguson
http://ufcstats.com/fight-details/f11ca082c924464c,Andre Fili
http://ufcstats.com/fight-details/e1ccf09c055bac01,Kyoji Horiguchi
http://ufcstats.com/fight-details/a41ba2624191bf23,Jake Shields
http://ufcstats.com/fight-details/3fc3179cd800128e,Dong Hyun Kim
http://ufcstats.com/fight-details/adede42d4c20494c,Thiago Silva
http://ufcstats.com/fight-details/fecf9c7a4e965690,Fabio Maldonado
http://ufcstats.com/fight-details/e0ca5ac323768da0,Rousimar Palhares
http://ufcstats.com/fight-details/9ad2dde9c35d3cc4,Raphael Assuncao
http://ufcstats.com/fight-details/676590832dc86748,Igor Araujo
http://ufcstats.com/fight-details/3e610c7a2ab31acd,Yan Cabral
http://ufcstats.com/fight-details/3a8baa48c9b30d47,Chris Cariaso
http://ufcstats.com/fight-details/79e7b986601fdd2a,Alan Patrick
http://ufcstats.com/fight-details/0aa5be9d0e75dd42,Jon Jones
http://ufcstats.com/fight-details/1019f330bdecfc65,Renan Barao
http://ufcstats.com/fight-details/c0a5eeb0be0049bb,Brendan Schaub
http://ufcstats.com/fight-details/d9834a03626a3c06,Francis Carmont
http://ufcstats.com/fight-details/ca2b48fd007126e0,Khabib Nurmagomedov
http://ufcstats.com/fight-details/b3bb90f5a2aa0d7c,Myles Jury
http://ufcstats.com/fight-details/e37368ff2a7a71f6,Wilson Reis
http://ufcstats.com/fight-details/a95be3943ea0f691,Stephen Thompson
http://ufcstats.com/fight-details/0d857bd8245f9d31,Mitch Gagnon
http://ufcstats.com/fight-details/d3f9262901219944,John Makdessi
http://ufcstats.com/fight-details/5b2cc17158d77f07,Michel Prazeres
http://ufcstats.com/fight-details/a605d4153c7dbd84,Alex Caceres
http://ufcstats.com/fight-details/c3b1653fb5e101e0,Daniel Omielanczuk
http://ufcstats.com/fight-details/8456a02bd3621837,Glover Teixeira
http://ufcstats.com/fight-details/9166d2f99369c06b,Jacare Souza
http://ufcstats.com/fight-details/bbcb7b5ca439bebb,Joseph Benavidez
http://ufcstats.com/fight-details/5aeac72404dd7c6d,Piotr Hallmann
http://ufcstats.com/fight-details/d67dadf630c36f18,Rafael Natal
http://ufcstats.com/fight-details/46aa72d0ccd2be0a,Ali Bagautinov
http://ufcstats.com/fight-details/5df777be98ea09de,Edimilson Souza
http://ufcstats.com/fight-details/b8e1a9db956e245b,Lucas Martins
http://ufcstats.com/fight-details/e706a0fca8e82288,Elias Silverio
http://ufcstats.com/fight-details/563adcb4abd48f6b,Ivan Jorge
http://ufcstats.com/fight-details/95d86cec2a7124b3,Sean Spencer
http://ufcstats.com/fight-details/fa084335b5f87627,Anthony Pettis
http://ufcstats.com/fight-details/aac887ea8a83d7a4,Josh Barnett
http://ufcstats.com/fight-details/fef6b147d5fb90bd,Chad Mendes
http://ufcstats.com/fight-details/4dc03e76536b85e5,Ben Rothwell
http://ufcstats.com/fight-details/af51920a3e176995,Dustin Poirier
http://ufcstats.com/fight-details/7b13fdc889028e66,Gleison Tibau
http://ufcstats.com/fight-details/336670b46f343d65,Tim Elliott
http://ufcstats.com/fight-details/66a99e85803efd92,Hyun Gyu Lim
http://ufcstats.com/fight-details/6ce1b33bccdfa676,Chico Camus
http://ufcstats.com/fight-details/b4555cd5b5d2a53f,Soa Palelei
http://ufcstats.com/fight-details/9cd973a0a6c1cd5c,Al Iaquinta
http://ufcstats.com/fight-details/98903717ea3dfc24,Magnus Cedenblad
http://ufcstats.com/fight-details/bfef39e6493f6487,Carlos Condit
http://ufcstats.com/fight-details/ca17e1385ef98e57,Rafael Dos Anjos
http://ufcstats.com/fight-details/f0d839f6d712a233,Kelvin Gastelum
http://ufcstats.com/fight-details/f18ea0d8b472dc1e,Court McGee
http://ufcstats.com/fight-details/382d626d45c36f14,Takeya Mizugaki
http://ufcstats.com/fight-details/8ab4682a544f3c49,Brad Tavares
http://ufcstats.com/fight-details/a86b801279e0ef4a,Dylan Andrews
http://ufcstats.com/fight-details/964eb53864554ed0,Brandon Thatch
http://ufcstats.com/fight-details/dd1131c208475365,Darren Elkins
http://ufcstats.com/fight-details/e1f9390c465a2988,Jason High
http://ufcstats.com/fight-details/602e8602fe9c9121,Zak Cummings
http://ufcstats.com/fight-details/6b30fe49b6df63de,
http://ufcstats.com/fight-details/1308a39eec6f86cc,Chael Sonnen
http://ufcstats.com/fight-details/eefc526e320524e6,Travis Browne
http://ufcstats.com/fight-details/751f2796809d2a6f,Urijah Faber
http://ufcstats.com/fight-details/85ee3b5995874141,Matt Brown
http://ufcstats.com/fight-details/47dd6356ceb2eba8,John Howard
http://ufcstats.com/fight-details/320580a92d5c2924,Michael Johnson
http://ufcstats.com/fight-details/8e41d022b55277ae,Michael McDonald
http://ufcstats.com/fight-details/5d839e4eda09d6e4,Conor McGregor
http://ufcstats.com/fight-details/05dce98da0acefd8,Steven Siler
http://ufcstats.com/fight-details/a2c0f4142ba4ba75,Diego Brandao
http://ufcstats.com/fight-details/0f74449bf6f64616,Manvel Gamburyan
http://ufcstats.com/fight-details/5135e078b807f9a2,Ovince Saint Preux
http://ufcstats.com/fight-details/f12126b5c49a318a,James Vick
http://ufcstats.com/fight-details/72e1b3e1224f5314,Jose Aldo
http://ufcstats.com/fight-details/a602962f1dda3205,Phil Davis
http://ufcstats.com/fight-details/1acdcfe32d975f42,Cezar Ferreira
http://ufcstats.com/fight-details/af0327945c9656e0,Thales Leites
http://ufcstats.com/fight-details/5f9b11f4cb3057f2,John Lineker
http://ufcstats.com/fight-details/4c6030fafb46330f,Anthony Perosh
http://ufcstats.com/fight-details/168413032bb51ce0,Amanda Nunes
http://ufcstats.com/fight-details/3846db1456151f80,Sergio Moraes
http://ufcstats.com/fight-details/5f2065f737591226,Ian McCall
http://ufcstats.com/fight-details/bf6857338637013b,Rani Yahya
http://ufcstats.com/fight-details/7b97ca2c378e7782,Francimar Barroso
http://ufcstats.com/fight-details/4f8b6eecb0361290,Viscardi Andrade
http://ufcstats.com/fight-details/edc00a33666b0b59,Demetrious Johnson
http://ufcstats.com/fight-details/3f14c96ea899321d,Rory MacDonald
http://ufcstats.com/fight-details/f747701638da90ae,Robbie Lawler
http://ufcstats.com/fight-details/c543563958093446,Liz Carmouche
http://ufcstats.com/fight-details/900ae72adbf7c49f,Jorge Masvidal
http://ufcstats.com/fight-details/dbd0ffc84699ad6b,Danny Castillo
http://ufcstats.com/fight-details/7ec61e2b0728e6d4,Melvin Guillard
http://ufcstats.com/fight-details/cf6b9a001b0824de,Daron Cruickshank
http://ufcstats.com/fight-details/c5603628f7ae84d3,Ed Herman
http://ufcstats.com/fight-details/dbab923a090fe93f,Germaine de Randamie
http://ufcstats.com/fight-details/b616969d55fb2d7a,Justin Salas
http://ufcstats.com/fight-details/9cb8fe20b05d886e,Yaotzin Meza
http://ufcstats.com/fight-details/9a6a6716cdfadc98,Chris Weidman
http://ufcstats.com/fight-details/6453b20a65c62cfe,Frankie Edgar
http://ufcstats.com/fight-details/b57f68fa967fa59e,Tim Kennedy
http://ufcstats.com/fight-details/8c124a6196e39ad8,Mark Munoz
http://ufcstats.com/fight-details/c3601529b7a7d489,Cub Swanson
http://ufcstats.com/fight-details/701279417e0bf776,Andrew Craig
http://ufcstats.com/fight-details/86bbe429ae27d913,Norman Parke
http://ufcstats.com/fight-details/c5de5c3633a0bfce,Gabriel Gonzaga
http://ufcstats.com/fight-details/005723fb99440272,Edson Barboza
http://ufcstats.com/fight-details/faca931257ad2e92,Brian Melancon
http://ufcstats.com/fight-details/a7cc5dc1a5c1e643,Mike Pierce
http://ufcstats.com/fight-details/c8ec6fd9aa2dcc23,Rashad Evans
http://ufcstats.com/fight-details/a4daf2f24acdcd43,Stipe Miocic
http://ufcstats.com/fight-details/44ca8997a3e5cda8,Ryan Jimmo
http://ufcstats.com/fight-details/4912788e449ce79a,Alexis Davis
http://ufcstats.com/fight-details/27ff1bfeb2d50b38,Shawn Jordan
http://ufcstats.com/fight-details/43d1693f0198a93e,Jake Shields
http://ufcstats.com/fight-details/63af858a04c1ad79,James Krause
http://ufcstats.com/fight-details/177c1956907ed687,Sean Pierson
http://ufcstats.com/fight-details/8b08b73f16ff7b3b,Roland Delorme
http://ufcstats.com/fight-details/5deeecb6aaa5dfd1,Mitch Clarke
http://ufcstats.com/fight-details/19828eb12f6d41a8,Yves Jabouin
http://ufcstats.com/fight-details/8857bf28823b1b2d,Fabricio Werdum
http://ufcstats.com/fight-details/bd9100f5d4ee6823,Leonardo Santos
http://ufcstats.com/fight-details/2692ac9853970e08,Thiago Silva
http://ufcstats.com/fight-details/0e272af30a23e09b,Erick Silva
http://ufcstats.com/fight-details/8c1787fe568f1ca6,Daniel Sarafian
http://ufcstats.com/fight-details/c25c2000aa99832c,Rony Jason
http://ufcstats.com/fight-details/f5ebfe526cf409e8,Raphael Assuncao
http://ufcstats.com/fight-details/d03618c86d395b43,Felipe Arantes
http://ufcstats.com/fight-details/b6d027c60f879e4a,Ildemar Alcantara
http://ufcstats.com/fight-details/291bebbbf4f9128f,Rodrigo Damm
http://ufcstats.com/fight-details/401a21d881a1f26a,Caio Magalhaes
http://ufcstats.com/fight-details/66b295262ef7ee91,Antonio Braga Neto
http://ufcstats.com/fight-details/d51757fe7dd89f2d,Cain Velasquez
http://ufcstats.com/fight-details/19d6c7f5263c9398,Junior Dos Santos
http://ufcstats.com/fight-details/5f87dc7d18517d87,Glover Teixeira
http://ufcstats.com/fight-details/9dd931fd20d6c886,TJ Grant
http://ufcstats.com/fight-details/3f19bab8de698eb0,Donald Cerrone
http://ufcstats.com/fight-details/d236fe0f180312e3,Mike Pyle
http://ufcstats.com/fight-details/149a0b38fa02e647,Dennis Bermudez
http://ufcstats.com/fight-details/3333fdbe86a763fb,Robert Whittaker
http://ufcstats.com/fight-details/e1d33aa47b35d021,Khabib Nurmagomedov
http://ufcstats.com/fight-details/a6ba04a54eb7e8fa,Stephen Thompson
http://ufcstats.com/fight-details/1260d0031a5e469d,George Roop
http://ufcstats.com/fight-details/172dfd6cab9b627b,Jeremy Stephens
http://ufcstats.com/fight-details/110d18c0953bde1d,Vitor Belfort
http://ufcstats.com/fight-details/ac269f99e4e53634,Jacare Souza
http://ufcstats.com/fight-details/05f8696303709939,Rafael Dos Anjos
http://ufcstats.com/fight-details/59bb17087b12ad35,Rafael Natal
http://ufcstats.com/fight-details/cf5f9da861c5e63f,Nik Lentz
http://ufcstats.com/fight-details/91f33ac24fb39eca,Francisco Trinaldo
http://ufcstats.com/fight-details/edc4e54d5258eea8,Gleison Tibau
http://ufcstats.com/fight-details/4b4c4df2778538d9,Paulo Thiago
http://ufcstats.com/fight-details/019b88d4ac875ae4,Iuri Alcantara
http://ufcstats.com/fight-details/11249454ed5fd71f,Fabio Maldonado
http://ufcstats.com/fight-details/8aff100107d0ba11,John Lineker
http://ufcstats.com/fight-details/caa56c26127bf7e8,Jussier Formiga
http://ufcstats.com/fight-details/eacfc05c3e5ead5e,Lucas Martins
http://ufcstats.com/fight-details/8151421edf24a821,Jon Jones
http://ufcstats.com/fight-details/1ac61e415deca2fe,Michael Bisping
http://ufcstats.com/fight-details/04e6a26fe2a4017d,Roy Nelson
http://ufcstats.com/fight-details/c29850ed8d9d1073,Phil Davis
http://ufcstats.com/fight-details/bb59b82bddc96cca,
http://ufcstats.com/fight-details/59ad5b88804afbf5,Rustam Khabilov
http://ufcstats.com/fight-details/523e8ca343a0becc,Ovince Saint Preux
http://ufcstats.com/fight-details/fb30b2752d3dc1eb,Sara McMann
http://ufcstats.com/fight-details/372a0456aa4ff6cf,Bryan Caraway
http://ufcstats.com/fight-details/44ad16cd4e6c93d7,Cody McKenzie
http://ufcstats.com/fight-details/6d6a1834e0d18f0c,Steven Siler
http://ufcstats.com/fight-details/6599a94704d56719,Benson Henderson
http://ufcstats.com/fight-details/4dd561df1ca58ab8,Daniel Cormier
http://ufcstats.com/fight-details/56ce29bdb1fe9abf,Josh Thomson
http://ufcstats.com/fight-details/004885f7983f4658,Matt Brown
http://ufcstats.com/fight-details/d13ea6559225991f,Chad Mendes
http://ufcstats.com/fight-details/3566c8e9d3a9caa8,Francis Carmont
http://ufcstats.com/fight-details/704adfae22d0dfb8,Myles Jury
http://ufcstats.com/fight-details/a6797238f9f98644,Joseph Benavidez
http://ufcstats.com/fight-details/786033c27fdaa020,Jorge Masvidal
http://ufcstats.com/fight-details/b229ee2997b70d16,TJ Dillashaw
http://ufcstats.com/fight-details/56ad1de1924984ad,Anthony Njokuani
http://ufcstats.com/fight-details/c8a48abe3263f796,Yoel Romero
http://ufcstats.com/fight-details/b4d0659f60c8aa7c,Urijah Faber
http://ufcstats.com/fight-details/f286aad7b3558b21,Kelvin Gastelum
http://ufcstats.com/fight-details/2594287e8fa31404,Cat Zingano
http://ufcstats.com/fight-details/5ba1e6f5519074c9,Travis Browne
http://ufcstats.com/fight-details/dc85144d1d945076,Robert McDaniel
http://ufcstats.com/fight-details/5067fe22dbc4baff,Josh Samman
http://ufcstats.com/fight-details/8c8468ed2878dc0a,Luke Barnatt
http://ufcstats.com/fight-details/adf590055f922f5b,Dylan Andrews
http://ufcstats.com/fight-details/40a43ffdd1624bed,Clint Hester
http://ufcstats.com/fight-details/4f850f7e35d85bb8,Cole Miller
http://ufcstats.com/fight-details/0a5a021cb11299bf,Maximo Blanco
http://ufcstats.com/fight-details/ae0fdb792308b0f8,Daniel Pineda
http://ufcstats.com/fight-details/3509779ebe302d06,Gegard Mousasi
http://ufcstats.com/fight-details/fa520c5834cda94e,Ross Pearson
http://ufcstats.com/fight-details/a89b9eeacdb85ec1,Matt Mitrione
http://ufcstats.com/fight-details/4e69c86d09c9f782,Brad Pickett
http://ufcstats.com/fight-details/f3ebaf9af44c1e6d,Diego Brandao
http://ufcstats.com/fight-details/53467e6296c2e5e6,Akira Corassani
http://ufcstats.com/fight-details/bc0779b232828e67,Reza Madadi
http://ufcstats.com/fight-details/7047b70f28c2d2fd,Tor Troeng
http://ufcstats.com/fight-details/9eb1ce435cc1536e,Adlan Amagov
http://ufcstats.com/fight-details/24393bea0c4cf49a,Conor McGregor
http://ufcstats.com/fight-details/8b0ff8defc1a14f4,Ryan LaFlare
http://ufcstats.com/fight-details/438f5404c43303b8,Tom Lawlor
http://ufcstats.com/fight-details/e67e15cc6578d1c3,Papy Abedi
http://ufcstats.com/fight-details/e5e3c3a055df3016,Georges St-Pierre
http://ufcstats.com/fight-details/29398b15b94c3847,Johny Hendricks
http://ufcstats.com/fight-details/5adcbd20eed3795d,Jake Ellenberger
http://ufcstats.com/fight-details/79dcde3ad50f6165,Chris Camozzi
http://ufcstats.com/fight-details/cc6e74d0558b7340,Mike Ricci
http://ufcstats.com/fight-details/d0797451df1de80f,Patrick Cote
http://ufcstats.com/fight-details/7b9de06ef8c09ba6,Darren Elkins
http://ufcstats.com/fight-details/b6c46c3c239e7863,Jordan Mein
http://ufcstats.com/fight-details/0bd0ca01a255038c,John Makdessi
http://ufcstats.com/fight-details/9030c92a161afaf9,Rick Story
http://ufcstats.com/fight-details/9c3db86db300119e,TJ Dillashaw
http://ufcstats.com/fight-details/8e4650807ea06626,George Roop
http://ufcstats.com/fight-details/e2b547e64f6532bb,Wanderlei Silva
http://ufcstats.com/fight-details/c996b2ff10a915b1,Mark Hunt
http://ufcstats.com/fight-details/1acde2739237c4f8,Diego Sanchez
http://ufcstats.com/fight-details/e830cb1df07f3466,Yushin Okami
http://ufcstats.com/fight-details/1dcc880fc80e6332,Rani Yahya
http://ufcstats.com/fight-details/e0bdef2580715030,Dong Hyun Kim
http://ufcstats.com/fight-details/c79c00f5443c2f6e,Brad Tavares
http://ufcstats.com/fight-details/7af713ee9e3006eb,Takeya Mizugaki
http://ufcstats.com/fight-details/8666332154fc6f4a,Kazuki Tokudome
http://ufcstats.com/fight-details/be70a2f68f6ad3e7,
http://ufcstats.com/fight-details/68e1a69423360900,Hyun Gyu Lim
http://ufcstats.com/fight-details/e9e6023dbba9a8b0,Ronda Rousey
http://ufcstats.com/fight-details/ee43dc83049ecc8d,Lyoto Machida
http://ufcstats.com/fight-details/785c0e68b34ea383,Urijah Faber
http://ufcstats.com/fight-details/db43605f10bd67b4,Court McGee
http://ufcstats.com/fight-details/b4db19e62f087a7f,Robbie Lawler
http://ufcstats.com/fight-details/50eb4822a74a417e,Brendan Schaub
http://ufcstats.com/fight-details/69f8e2ba5d1048d4,Michael Chiesa
http://ufcstats.com/fight-details/80769cf090fa34dd,Dennis Bermudez
http://ufcstats.com/fight-details/2b3a1c063245e280,Sam Stout
http://ufcstats.com/fight-details/2a8ff828e4891b82,Kenny Robertson
http://ufcstats.com/fight-details/919ddc634c54ad20,Neil Magny
http://ufcstats.com/fight-details/69ca032aaef2e3d0,Nah-Shon Burrell
http://ufcstats.com/fight-details/3dbf17b9946d26db,Renan Barao
http://ufcstats.com/fight-details/493b7a8e3253b133,Cub Swanson
http://ufcstats.com/fight-details/2968840a5f24ce9f,Jimi Manuwa
http://ufcstats.com/fight-details/7549887ba7ae86e6,Gunnar Nelson
http://ufcstats.com/fight-details/635ef1f12a60e9d7,James Te Huna
http://ufcstats.com/fight-details/287c71b9017c5769,
http://ufcstats.com/fight-details/e27a9b4b4a46f091,Renee Forte
http://ufcstats.com/fight-details/530558f01ac425af,Danny Castillo
http://ufcstats.com/fight-details/d607908be8b19273,Andy Ogle
http://ufcstats.com/fight-details/22a574162e2ebcf6,Tom Watson
http://ufcstats.com/fight-details/f509d5ffcc3f46fe,Vaughan Lee
http://ufcstats.com/fight-details/16ba92318ff66d4a,Phil Harris
http://ufcstats.com/fight-details/1c4e4b3358089960,Jose Aldo
http://ufcstats.com/fight-details/031eac0f0f85d0bf,Rogerio Nogueira
http://ufcstats.com/fight-details/21419797f539de5e,Antonio Silva
http://ufcstats.com/fight-details/171eb38b335030d3,Demian Maia
http://ufcstats.com/fight-details/40cc0ccf580a4836,Joseph Benavidez
http://ufcstats.com/fight-details/1d43112d98de273a,Evan Dunham
http://ufcstats.com/fight-details/8bcdb1c3418fe739,Tyron Woodley
http://ufcstats.com/fight-details/cd03bff050e53625,King Green
http://ufcstats.com/fight-details/54c842a037183f48,Isaac Vallie-Flagg
http://ufcstats.com/fight-details/6247ad19755b71d6,Dustin Kimura
http://ufcstats.com/fight-details/42eba784becde9ad,Francisco Rivera
http://ufcstats.com/fight-details/9b9591a4f7febe32,Demetrious Johnson
http://ufcstats.com/fight-details/638093bc4f69f639,Glover Teixeira
http://ufcstats.com/fight-details/bddf441908777c0c,Anthony Pettis
http://ufcstats.com/fight-details/4e87af7e5156bbf7,Ricardo Lamas
http://ufcstats.com/fight-details/e8c24a1754599237,TJ Grant
http://ufcstats.com/fight-details/76690fbdcaa85c21,Clay Guida
http://ufcstats.com/fight-details/856e171bdfc98cb5,Pascal Krauss
http://ufcstats.com/fight-details/97cec48c97e7ea31,Ryan Bader
http://ufcstats.com/fight-details/ca28f69fa42f88ed,Shawn Jordan
http://ufcstats.com/fight-details/df0d3dec831e2142,Rafael Natal
http://ufcstats.com/fight-details/83f6a6fc79036749,David Mitchell
http://ufcstats.com/fight-details/b51d691b9f5603a8,Vitor Belfort
http://ufcstats.com/fight-details/4d231d5d5f815085,CB Dollaway
http://ufcstats.com/fight-details/2eeb1656692bd967,Gabriel Gonzaga
http://ufcstats.com/fight-details/7651b2e09ea2c420,Khabib Nurmagomedov
http://ufcstats.com/fight-details/8f426040f746905d,Godofredo Pepey
http://ufcstats.com/fight-details/dff7ce155b47442c,Ronny Markes
http://ufcstats.com/fight-details/302ce74d8b0d12a6,Nik Lentz
http://ufcstats.com/fight-details/470f6fdd47f671fd,Edson Barboza
http://ufcstats.com/fight-details/7601245171a28da1,
http://ufcstats.com/fight-details/c7ad34973f9d1cf6,Ildemar Alcantara
http://ufcstats.com/fight-details/f4273b2155fe20fe,Francisco Trinaldo
http://ufcstats.com/fight-details/02a373f6503b3530,Cain Velasquez
http://ufcstats.com/fight-details/5d7a720a2e2f4749,Jim Miller
http://ufcstats.com/fight-details/526790a5b3c4b5a2,Constantinos Philippou
http://ufcstats.com/fight-details/23cdc3ef525ba8e4,Yushin Okami
http://ufcstats.com/fight-details/bab948352454f302,Derek Brunson
http://ufcstats.com/fight-details/5a65ffe3842ce2f2,Eddie Wineland
http://ufcstats.com/fight-details/ea9059fd076a2f1e,Erik Perez
http://ufcstats.com/fight-details/0d4927585d0480fc,Jamie Varner
http://ufcstats.com/fight-details/85f67de8e9dc5689,Myles Jury
http://ufcstats.com/fight-details/84500d5c1aba97a2,Todd Duffee
http://ufcstats.com/fight-details/a551d93167533459,Max Holloway
http://ufcstats.com/fight-details/fc9ec3a01d0129b6,John Moraga
http://ufcstats.com/fight-details/5bcc7204a43cf34e,Roy Nelson
http://ufcstats.com/fight-details/99c12cc04b4261bf,Colton Smith
http://ufcstats.com/fight-details/cade8a4e97911e89,Pat Barry
http://ufcstats.com/fight-details/e88c59ad88e9dc27,Dustin Poirier
http://ufcstats.com/fight-details/1d20bba4aca5f81a,Mike Pyle
http://ufcstats.com/fight-details/452a9728317893d7,Johnny Bedford
http://ufcstats.com/fight-details/12d17a837caeae63,Rustam Khabilov
http://ufcstats.com/fight-details/6b83234360b3ca62,TJ Waldburger
http://ufcstats.com/fight-details/6463a48c9347a9f3,Hugo Viana
http://ufcstats.com/fight-details/8935fc5943a78c20,Mike Rio
http://ufcstats.com/fight-details/b43c83505edcd8fa,Tim Elliott
http://ufcstats.com/fight-details/e2bacdc395aa7b40,Ross Pearson
http://ufcstats.com/fight-details/d6b3c56a4cf14c1a,Robert Whittaker
http://ufcstats.com/fight-details/ddf2eff896475431,Norman Parke
http://ufcstats.com/fight-details/6834ae686aa0c588,Hector Lombard
http://ufcstats.com/fight-details/a6097fd4e77cb881,Chad Mendes
http://ufcstats.com/fight-details/61d89fc97e7b145c,
http://ufcstats.com/fight-details/d4c85298623130de,Mike Pierce
http://ufcstats.com/fight-details/e57b884785848624,Ben Alloway
http://ufcstats.com/fight-details/f82c414666fe934c,Mike Wilkinson
http://ufcstats.com/fight-details/4eda704823ccfb71,Cody Donovan
http://ufcstats.com/fight-details/bc72dac46f0383f1,Benson Henderson
http://ufcstats.com/fight-details/3b1aed7d00a775c6,Alexander Gustafsson
http://ufcstats.com/fight-details/2adfc6444d1adc01,Rory MacDonald
http://ufcstats.com/fight-details/405cbbcaa79db24b,Matt Brown
http://ufcstats.com/fight-details/9caaca5748ea9086,Yves Edwards
http://ufcstats.com/fight-details/b3e520f1092401c1,Raphael Assuncao
http://ufcstats.com/fight-details/b57345c34f6d2ab3,Ramsey Nijem
http://ufcstats.com/fight-details/5c36d760c7e272f5,Daron Cruickshank
http://ufcstats.com/fight-details/ed8944898353b526,Abel Trujillo
http://ufcstats.com/fight-details/41d1e163b930426b,Dennis Siver
http://ufcstats.com/fight-details/f0cf2ca8e5c621a8,Scott Jorgensen
http://ufcstats.com/fight-details/8d12287f672cabd8,Georges St-Pierre
http://ufcstats.com/fight-details/4a29c1f671bd89cb,Johny Hendricks
http://ufcstats.com/fight-details/4861212df08bbf77,Francis Carmont
http://ufcstats.com/fight-details/a65cf6951e097273,Rafael Dos Anjos
http://ufcstats.com/fight-details/bc3323f172832a53,Pablo Garza
http://ufcstats.com/fight-details/72a3ec0672871ab4,Patrick Cote
http://ufcstats.com/fight-details/1f7c1c741b06a3ed,Cyrille Diabate
http://ufcstats.com/fight-details/467d2dc6a71e1b00,John Makdessi
http://ufcstats.com/fight-details/f6d8bdc3cdcf1dd8,Antonio Carvalho
http://ufcstats.com/fight-details/30ebe705eac7b121,Matthew Riddle
http://ufcstats.com/fight-details/9b6806203bc4875a,Ivan Menjivar
http://ufcstats.com/fight-details/e843a7a6f49db3bb,Darren Elkins
http://ufcstats.com/fight-details/1a113ac3255f3ac3,Cung Le
http://ufcstats.com/fight-details/346875f19aefc88d,
http://ufcstats.com/fight-details/dd875196c446fdf0,Dong Hyun Kim
http://ufcstats.com/fight-details/0fad42b9ab3f31be,Takanori Gomi
